Poplar ID,Curve Type,Rate,Time,A,gsw,Ci,PARi
2B,Light,50,15361,4.052673135,0.48646778,369.7106471,129.055
2B,Light,50,15363,4.159512224,0.486295329,369.2364535,129.8
2B,Light,50,15365,4.272619103,0.484792487,368.7128496,132.17
2B,Light,50,15367,4.35540999,0.483146127,368.2653568,132.139
2B,Light,50,15369,4.44115656,0.481735834,367.8025983,134.883
2B,Light,50,15371,4.64537276,0.479960984,366.8691617,136.638
2B,Light,50,15373,4.771880542,0.478773105,366.2557375,137.721
2B,Light,50,15375,4.835000384,0.478342733,365.8892202,139.672
2B,Light,50,15377,4.926182415,0.476349237,365.3686698,142.055
2B,Light,50,15379,5.055876631,0.474586371,364.7317943,143.398
2B,Light,50,15381,5.169502626,0.471511586,364.0952922,144.776
2B,Light,50,15383,5.262451851,0.468503187,363.5461983,146.784
2B,Light,50,15385,5.393295216,0.468609034,362.9857904,147.587
2B,Light,50,15387,5.495416291,0.468530507,362.498717,149.854
2B,Light,50,15389,5.588977881,0.467416152,362.0096806,152.239
2B,Light,50,15391,5.675973831,0.464417448,361.4717626,153.336
2B,Light,50,15393,5.763813126,0.462316925,360.9634874,154.675
2B,Light,50,15395,5.901369653,0.462243803,360.312662,156.724
2B,Light,50,15397,5.985971201,0.460467829,359.824541,157.799
2B,Light,50,15399,6.087609901,0.457842046,359.2334301,159.798
2B,Light,50,15401,6.207688423,0.456165599,358.61125,162.126
2B,Light,50,15403,6.324256998,0.455961752,358.0744049,162.765
2B,Light,50,15405,6.384864582,0.45545724,357.7394584,164.516
2B,Light,50,15407,6.45015567,0.454030623,357.3425925,166.56
2B,Light,50,15409,6.580549816,0.450846233,356.5645087,167.723
2B,Light,50,15411,6.678851456,0.447684644,355.8934328,169.899
2B,Light,50,15413,6.737912855,0.445175678,355.4595381,171.971
2B,Light,50,15415,6.840722358,0.443514753,354.8957769,173.322
2B,Light,50,15417,6.955409379,0.443850248,354.372877,174.801
2B,Light,50,15419,7.079515641,0.442326257,353.7028525,176.79
2B,Light,50,15421,7.12429706,0.440605716,353.3651477,177.594
2B,Light,50,15423,7.220463343,0.439325561,352.8555067,179.813
2B,Light,50,15425,7.313020755,0.437655673,352.3316988,181.88
2B,Light,50,15427,7.338353481,0.435369492,352.0024377,183.627
2B,Light,50,15429,7.416692829,0.431690527,351.3630994,184.6
2B,Light,50,15431,7.59944367,0.429500264,350.3847637,186.68
2B,Light,50,15433,7.665445102,0.428202957,349.9706637,187.807
2B,Light,50,15435,7.74643239,0.425831788,349.415887,189.804
2B,Light,50,15437,7.867108277,0.424882856,348.797794,192.096
2B,Light,50,15439,7.924642104,0.425548226,348.548065,194.215
2B,Light,50,15441,7.961854003,0.423390985,348.1590076,194.524
2B,Light,50,15443,8.055511873,0.420697003,347.493555,196.606
2B,Light,50,15445,8.186772815,0.41854636,346.7061667,199.016
2B,Light,50,15447,8.279004259,0.416846005,346.1211917,199.65
2B,Light,50,15449,8.316799252,0.413600022,345.6603064,202.041
2B,Light,50,15451,8.365771649,0.410164652,345.1089199,203.426
2B,Light,50,15453,8.482421297,0.409989972,344.5461174,204.757
2B,Light,50,15455,8.639556363,0.408113613,343.6477674,206.785
2B,Light,50,15457,8.719658951,0.404924745,342.9592477,207.594
2B,Light,50,15459,8.7006022,0.40374996,342.8959369,209.844
2B,Light,50,15461,8.696036595,0.402859112,342.7860465,211.946
2B,Light,50,15463,8.776970801,0.401123781,342.204375,213.636
2B,Light,50,15465,8.980575367,0.398173352,340.9688536,214.688
2B,Light,50,15467,9.083638663,0.395738513,340.2434361,216.716
2B,Light,50,15469,9.12794068,0.393130923,339.7661948,217.779
2B,Light,50,15471,9.229446938,0.390203656,338.9519438,219.776
2B,Light,50,15473,9.322486191,0.389437216,338.4135384,222.111
2B,Light,50,15475,9.388104665,0.389105874,338.0285972,223.466
2B,Light,50,15477,9.407521636,0.386432369,337.6018383,224.534
2B,Light,50,15479,9.494475068,0.384254429,336.9254475,226.539
2B,Light,50,15481,9.640879274,0.383643475,336.1516137,227.673
2B,Light,50,15483,9.737519294,0.379466291,335.2124684,229.624
2B,Light,50,15485,9.754808513,0.375213472,334.6294182,231.968
2B,Light,50,15487,9.804547985,0.375057716,334.3410679,232.714
2B,Light,50,15489,9.870942584,0.375040424,333.9785538,234.721
2B,Light,50,15491,9.926804539,0.374249173,333.5906316,236.767
2B,Light,50,15493,10.00435022,0.373310254,333.0713475,237.616
2B,Light,50,15495,10.0720305,0.372001325,332.5371631,239.879
2B,Light,50,15497,10.10139037,0.366744,331.741768,242.276
2B,Light,50,15499,10.15174331,0.361580515,330.8388933,243.285
2B,Light,50,15501,10.26087862,0.361308295,330.2254799,244.585
2B,Light,50,15503,10.31781088,0.36172195,329.9540258,246.707
2B,Light,50,15505,10.41283456,0.361146536,329.3433614,247.803
2B,Light,50,15507,10.52435054,0.358531862,328.3886335,249.76
2B,Light,50,15509,10.55819006,0.354905894,327.6989215,252.112
2B,Light,50,15511,10.62510127,0.353327098,327.0992211,253.409
2B,Light,50,15513,10.67765651,0.353312424,326.7964402,254.832
2B,Light,50,15515,10.69826322,0.352490935,326.5617229,256.619
2B,Light,50,15517,10.78202426,0.350491181,325.8209623,257.437
2B,Light,50,15519,10.84970189,0.345434423,324.7491237,259.689
2B,Light,50,15521,10.94775286,0.341375964,323.5917089,262.064
2B,Light,50,15523,10.99735936,0.341476342,323.3046622,263.473
2B,Light,50,15525,11.01260771,0.341994967,323.2778798,264.873
2B,Light,50,15527,11.0924796,0.340422248,322.5960691,266.499
2B,Light,50,15529,11.16480157,0.336371426,321.5574004,267.312
2B,Light,50,15531,11.18869881,0.334002539,321.0145866,269.629
2B,Light,50,15533,11.2439182,0.334011747,320.6806522,271.949
2B,Light,50,15535,11.27750512,0.332956322,320.3167054,273.712
2B,Light,50,15537,11.39430204,0.32921519,319.0177158,274.765
2B,Light,50,15539,11.46901045,0.324384652,317.7756092,276.729
2B,Light,50,15541,11.4994369,0.32323063,317.3931239,279.152
2B,Light,50,15543,11.53375793,0.324131045,317.3095584,279.778
2B,Light,50,15545,11.55625144,0.323833928,317.1177971,282.173
2B,Light,50,15547,11.59910139,0.322535187,316.6461406,283.592
2B,Light,50,15549,11.65880438,0.319186496,315.6873586,284.566
2B,Light,50,15551,11.67231022,0.316021877,314.9981174,286.672
2B,Light,50,15553,11.73658231,0.315779555,314.5537574,287.793
2B,Light,50,15555,11.83087336,0.315801485,314.0031597,289.717
2B,Light,50,15557,11.88117004,0.315009085,313.5500837,292.077
2B,Light,50,15559,11.88868259,0.31154482,312.8200342,294.175
2B,Light,50,15561,11.93711427,0.30853245,311.950353,294.829
2B,Light,50,15563,12.01615377,0.308228976,311.4060432,296.61
2B,Light,50,15565,12.08355797,0.307982424,310.9062424,297.302
2B,Light,50,15567,12.14001432,0.307530691,310.4657043,299.654
2B,Light,50,15569,12.17778751,0.304225673,309.5664206,302.088
2B,Light,50,15571,12.19237103,0.300699817,308.6820934,303.39
2B,Light,50,15573,12.2251906,0.300605856,308.4139644,304.829
2B,Light,50,15575,12.26030996,0.301120918,308.3314672,306.788
2B,Light,50,15577,12.32714554,0.299338625,307.526663,307.568
2B,Light,50,15579,12.39302173,0.295859543,306.3334118,309.814
2B,Light,50,15581,12.44957066,0.294285124,305.6278346,311.972
2B,Light,50,15583,12.4735385,0.294659068,305.5529703,313.635
2B,Light,50,15585,12.50179166,0.294055303,305.2059893,314.616
2B,Light,50,15587,12.57194326,0.290702291,303.9652702,316.641
2B,Light,50,15589,12.61827538,0.287974676,303.0093263,317.84
2B,Light,50,15591,12.69418228,0.287930673,302.5350325,319.752
2B,Light,50,15593,12.73868948,0.288149464,302.2909175,322.117
2B,Light,50,15595,12.72728511,0.288116273,302.3429212,323.547
2B,Light,50,15597,12.79146863,0.287244952,301.7411841,324.571
2B,Light,50,15599,12.81207943,0.285081661,301.0540631,326.633
2B,Light,50,15601,12.80170066,0.282696176,300.4670476,327.748
2B,Light,50,15603,12.90012368,0.281703896,299.5571799,329.691
2B,Light,50,15605,12.93024391,0.282013479,299.4321432,332.119
2B,Light,50,15607,12.9591979,0.281776046,299.1957814,333.516
2B,Light,50,15609,13.05130887,0.279458026,297.9910297,334.821
2B,Light,50,15611,13.06821233,0.278703101,297.6530666,336.591
2B,Light,50,15613,13.06166615,0.279493433,297.8954445,337.75
2B,Light,50,15615,13.11369836,0.279143809,297.4301768,339.91
2B,Light,50,15617,13.13585383,0.277809947,296.924112,342.018
2B,Light,50,15619,13.19242167,0.275516672,295.915213,343.404
2B,Light,50,15621,13.25233242,0.273742755,295.0018795,344.746
2B,Light,50,15623,13.28918338,0.273329113,294.6279253,346.796
2B,Light,50,15625,13.31397688,0.272720985,294.262964,347.579
2B,Light,50,15627,13.35387252,0.269535538,293.0411643,349.883
2B,Light,50,15629,13.40467787,0.267186202,292.0007496,352.28
2B,Light,50,15631,13.44532154,0.267636646,291.8453814,353.316
2B,Light,50,15633,13.46947249,0.268195016,291.8490009,354.372
2B,Light,50,15635,13.52208703,0.266251346,290.901811,356.741
2B,Light,50,15637,13.56141904,0.263997492,289.9421847,357.455
2B,Light,50,15639,13.60271945,0.26427211,289.7268839,359.763
2B,Light,50,15641,13.63626108,0.266126413,290.0701041,362.113
2B,Light,50,15643,13.67400911,0.267330325,290.1636137,363.509
2B,Light,50,15645,13.74380525,0.266597574,289.4221252,364.572
2B,Light,50,15647,13.76773627,0.263564094,288.3153702,366.584
2B,Light,50,15649,13.77549643,0.261018213,287.4190864,369.047
2B,Light,50,15651,13.80021763,0.261577299,287.3691771,369.652
2B,Light,50,15653,13.87697585,0.262978278,287.2417808,372.102
2B,Light,50,15655,13.92591944,0.263106559,286.9399144,373.42
2B,Light,50,15657,13.95927415,0.261863463,286.3023304,374.787
2B,Light,50,15659,13.96212471,0.258700991,285.223464,376.817
2B,Light,50,15661,13.98680893,0.255744413,284.044107,379.241
2B,Light,50,15663,13.99118239,0.255063977,283.7405618,379.84
2B,Light,50,15665,14.03303965,0.253407199,282.8764512,382.009
2B,Light,50,15667,14.07687597,0.251780984,281.9801884,382.657
2B,Light,50,15669,14.09920976,0.251745526,281.7409316,384.721
2B,Light,50,15671,14.16349435,0.252143966,281.4412478,386.761
2B,Light,50,15673,14.22419707,0.250404738,280.4131615,387.586
2B,Light,50,15675,14.25267545,0.246689447,278.8201139,389.798
2B,Light,50,15677,14.26655121,0.245514599,278.2521053,391.883
2B,Light,50,15679,14.31573777,0.247357722,278.5685655,393.55
2B,Light,50,15681,14.36589611,0.247860932,278.3931718,394.573
2B,Light,50,15683,14.39764695,0.245678171,277.3361802,396.653
2B,Light,50,15685,14.42167715,0.244277077,276.6165854,397.759
2B,Light,50,15687,14.43033192,0.245656367,277.0847258,399.738
2B,Light,50,15689,14.46675962,0.246513912,277.1427235,402.114
2B,Light,50,15691,14.49697093,0.24569211,276.6032572,403.544
2B,Light,50,15693,14.49958691,0.243389806,275.6927176,404.529
2B,Light,50,15695,14.54268796,0.242578891,275.0337734,406.598
2B,Light,50,15697,14.62942609,0.243725306,274.8548505,407.723
2B,Light,50,15699,14.6556167,0.244358364,274.9218263,409.686
2B,Light,50,15701,14.69306812,0.243129074,274.1566214,412.101
2B,Light,50,15703,14.7269072,0.240725991,272.9371074,414.151
2B,Light,50,15705,14.75941351,0.240041877,272.4299791,414.798
2B,Light,50,15707,14.80669224,0.243373621,273.4071145,416.573
2B,Light,50,15709,14.81798025,0.246518882,274.5481134,417.37
2B,Light,50,15711,14.85144373,0.246193365,274.1828754,419.548
2B,Light,50,15713,14.88237759,0.243120831,272.7509631,422.017
2B,Light,50,15715,14.90124871,0.240452775,271.5319209,423.357
2B,Light,50,15717,14.90973442,0.240079351,271.2982448,424.654
2B,Light,50,15719,14.94099588,0.24122607,271.5242841,426.741
2B,Light,50,15721,14.94521432,0.2422239,271.8978707,427.579
2B,Light,50,15723,15.00515598,0.242649011,271.6353962,429.856
2B,Light,50,15725,15.10861631,0.241275405,270.3172156,432.211
2B,Light,50,15727,15.11657555,0.240828984,270.0626169,433.332
2B,Light,50,15729,15.08973063,0.243350715,271.2737504,434.632
2B,Light,50,15731,15.09875938,0.244355185,271.6051334,436.698
2B,Light,50,15733,15.14472423,0.243286427,270.822369,437.757
2B,Light,50,15735,15.20799691,0.242656194,270.0772639,439.759
2B,Light,50,15737,15.23636809,0.243165703,270.0743566,442.211
2B,Light,50,15739,15.2709528,0.243109957,269.7910417,443.539
2B,Light,50,15741,15.33045328,0.239825542,267.9879837,444.598
2B,Light,50,15743,15.33732173,0.238155208,267.2373188,446.643
2B,Light,50,15745,15.37032484,0.241894155,268.5763235,447.712
2B,Light,50,15747,15.40648612,0.245905793,269.9448373,449.665
2B,Light,50,15749,15.43039619,0.247780683,270.5213111,452.051
2B,Light,50,15751,15.4629909,0.248521614,270.5687413,453.428
2B,Light,50,15753,15.4540741,0.248386264,270.5314055,454.84
2B,Light,50,15755,15.48382587,0.249303757,270.6346048,456.906
2B,Light,50,15757,15.53092561,0.250842072,270.9031922,457.696
2B,Light,50,15759,15.56492655,0.252098016,271.1349106,459.863
2B,Light,50,15761,15.60504401,0.251168232,270.4489291,462
2B,Light,50,15763,15.63501709,0.250892543,270.1010811,462.667
2B,Light,50,15765,15.67959444,0.251664636,270.0532529,464.788
2B,Light,50,15767,15.69841765,0.252538172,270.2116751,466.47
2B,Light,50,15769,15.70507063,0.251804644,269.8333634,469.183
2B,Light,50,15771,15.72224335,0.249149184,268.6191372,469.866
2B,Light,50,15773,15.75313926,0.247083749,267.5444951,472.273
2B,Light,50,15775,15.78442752,0.24545795,266.6196927,473.297
2B,Light,50,15777,15.86129626,0.244154074,265.4481008,474.636
2B,Light,50,15779,15.895398,0.244421146,265.254111,476.702
2B,Light,50,15781,15.95590344,0.245446879,265.2690559,477.603
2B,Light,50,15783,15.99978838,0.245226604,264.8380288,479.757
2B,Light,50,15785,16.0241008,0.244079561,264.1290973,482.141
2B,Light,50,15787,16.05197793,0.24339426,263.6205345,483.585
2B,Light,50,15789,16.06276442,0.242608745,263.1728292,484.573
2B,Light,50,15791,16.08268791,0.241193891,262.3739373,486.665
2B,Light,50,15793,16.13228922,0.239663608,261.3322571,487.795
2B,Light,50,15795,16.14886115,0.237535258,260.2320685,489.822
2B,Light,50,15797,16.16236577,0.236372532,259.5842798,492.17
2B,Light,50,15799,16.20983475,0.23755534,259.7692501,493.504
2B,Light,50,15801,16.21505209,0.238841016,260.2884549,494.87
2B,Light,50,15803,16.28701315,0.239827135,260.1819199,496.604
2B,Light,50,15805,16.38404147,0.240115463,259.571967,497.677
2B,Light,50,15807,16.3841698,0.240507478,259.7356932,499.698
2B,Light,50,15809,16.42976435,0.240856516,259.5663541,502.098
2B,Light,50,15811,16.46102924,0.240652643,259.2275315,503.424
2B,Light,50,15813,16.44175454,0.240760402,259.4113228,504.77
2B,Light,50,15815,16.45375548,0.241080341,259.4542063,506.826
2B,Light,50,15817,16.4848358,0.241000437,259.1441395,507.651
2B,Light,50,15819,16.51383938,0.240958662,258.9072007,509.849
2B,Light,50,15821,16.57090526,0.241268321,258.6175252,511.973
2B,Light,50,15823,16.5920225,0.241278893,258.4401946,513.365
2B,Light,50,15825,16.62172832,0.241242217,258.1984058,514.756
2B,Light,50,15827,16.62623188,0.241404935,258.2386105,516.775
2B,Light,50,15829,16.6327849,0.241481827,258.2030471,518.49
2B,Light,50,15831,16.73112723,0.24140241,257.4392565,519.747
2B,Light,50,15833,16.77038358,0.241587802,257.2240873,521.948
2B,Light,50,15835,16.72800561,0.241785628,257.6195041,522.632
2B,Light,50,15837,16.72501645,0.241577466,257.5341804,524.692
2B,Light,50,15839,16.76624004,0.241341913,257.0801997,526.711
2B,Light,50,15841,16.82494788,0.241091442,256.5300025,527.786
2B,Light,50,15843,16.86230778,0.238547928,255.0755797,529.711
2B,Light,50,15845,16.90008463,0.236672107,253.8943348,532.178
2B,Light,50,15847,16.8851226,0.237821076,254.5531902,534.231
2B,Light,50,15849,16.87742564,0.23933611,255.3073082,534.549
2B,Light,50,15851,16.94785869,0.239952838,255.0508669,536.644
2B,Light,50,15853,16.98398928,0.24040605,254.981043,537.733
2B,Light,50,15855,17.01081065,0.241436737,255.2501408,539.72
2B,Light,50,15857,17.03015611,0.242905913,255.7843295,542.043
2B,Light,50,15859,17.06258355,0.243215981,255.6706069,543.432
2B,Light,50,15861,17.0841201,0.242590047,255.2089652,544.773
2B,Light,50,15863,17.12501678,0.242668079,254.943339,546.87
2B,Light,50,15865,17.14529329,0.242543619,254.7128734,547.738
2B,Light,50,15867,17.15465004,0.242066361,254.383014,549.698
2B,Light,50,15869,17.18168229,0.24208821,254.172018,552.137
2B,Light,50,15871,17.19211986,0.242399296,254.2390065,553.43
2B,Light,50,15873,17.24733873,0.242186564,253.7459115,554.795
2B,Light,50,15875,17.31681738,0.242286803,253.3053101,556.833
2B,Light,50,15877,17.31430389,0.242570533,253.4283062,557.692
2B,Light,50,15879,17.2823406,0.243512513,254.0824212,559.624
2B,Light,50,15881,17.31528513,0.245251858,254.6316571,562.335
2B,Light,50,15883,17.36743625,0.246320732,254.7012595,563.339
2B,Light,50,15885,17.39174297,0.24555228,254.1706555,564.752
2B,Light,50,15887,17.37828884,0.245089699,254.0217575,566.724
2B,Light,50,15889,17.41669316,0.245106314,253.7523173,567.601
2B,Light,50,15891,17.47544787,0.244736841,253.1467434,569.742
2B,Light,50,15893,17.52024796,0.244446623,252.6907357,571.902
2B,Light,50,15895,17.54811618,0.244295259,252.4097613,572.208
2B,Light,50,15897,17.57888701,0.244615103,252.2796379,574.657
2B,Light,50,15899,17.5880994,0.244940664,252.3391893,576.684
2B,Light,50,15901,17.60956267,0.245430404,252.4202571,577.807
2B,Light,50,15903,17.63942133,0.245986564,252.4625088,579.743
2B,Light,50,15905,17.67422943,0.245712483,252.0356234,582.123
2B,Light,50,15907,17.68898346,0.24590632,252.0065609,582.83
2B,Light,50,15909,17.69901634,0.246238783,252.0830413,584.524
2B,Light,50,15911,17.71186791,0.246138887,251.9121633,586.608
2B,Light,50,15913,17.755935,0.245946752,251.4946653,587.763
2B,Light,50,15915,17.80858657,0.245859468,251.0635456,589.743
2B,Light,50,15917,17.80034383,0.246106096,251.2147042,592.083
2B,Light,50,15919,17.80659116,0.246152551,251.1864848,594.146
2B,Light,50,15921,17.87707918,0.245949603,250.590476,594.802
2B,Light,50,15923,17.90810607,0.246253586,250.488307,596.548
2B,Light,50,15925,17.90197483,0.246329777,250.5441287,597.694
2B,Light,50,15927,17.925818,0.245890068,250.1511741,599.608
2B,Light,50,15929,17.94230261,0.245933395,250.0423255,602.36
2B,Light,50,15931,17.94022562,0.246073275,250.0860551,603.512
2B,Light,50,15933,17.95709554,0.246118343,249.9909846,604.724
2B,Light,50,15935,17.99589146,0.246460105,249.8857096,606.711
2B,Light,50,15937,18.01540046,0.246686277,249.7858668,607.635
2B,Light,50,15939,18.08432954,0.246996864,249.4066019,609.88
2B,Light,50,15941,18.12763688,0.247165875,249.168596,612.296
2B,Light,50,15943,18.13898425,0.247107064,249.0568842,613.349
2B,Light,50,15945,18.12725895,0.247291334,249.2215068,614.63
2B,Light,50,15947,18.15665901,0.247352954,249.0348563,616.695
2B,Light,50,15949,18.18474251,0.247638239,248.9513353,617.577
2B,Light,50,15951,18.21280479,0.247932717,248.8639348,619.759
2B,Light,50,15953,18.22726522,0.24783238,248.7190251,622.307
2B,Light,50,15955,18.24539243,0.248089546,248.6938711,623.325
2B,Light,50,15957,18.28375796,0.248114993,248.4176554,624.721
2B,Light,50,15959,18.32675457,0.247924712,248.0218876,626.719
2B,Light,50,15961,18.36190815,0.248139286,247.8475293,627.591
2B,Light,50,15963,18.33727633,0.249059272,248.4435129,629.731
2B,Light,50,15965,18.34035386,0.250767293,249.2257645,631.903
2B,Light,50,15967,18.34459715,0.251359885,249.4311613,634.29
2B,Light,50,15969,18.40099376,0.250665553,248.6602059,634.605
2B,Light,50,15971,18.46909687,0.250609605,248.1357731,636.619
2B,Light,50,15973,18.47342247,0.25050486,248.0818197,637.858
2B,Light,50,15975,18.51308394,0.250095601,247.6047147,639.733
2B,Light,50,15977,18.52254999,0.250302913,247.6133959,642.067
2B,Light,50,15979,18.50609982,0.25066452,247.8740783,643.42
2B,Light,50,15981,18.57830686,0.250736725,247.3527015,644.849
2B,Light,50,15983,18.64952623,0.251045814,246.9988408,646.565
2B,Light,50,15985,18.65433488,0.251242448,247.0509639,649.003
2B,Light,50,15987,18.66812749,0.251661257,247.1242933,649.672
2B,Light,50,15989,18.63754018,0.252517041,247.7350575,652.037
2B,Light,50,15991,18.65185838,0.253287586,247.9671918,653.459
2B,Light,50,15993,18.72265063,0.253134058,247.4143804,654.819
2B,Light,50,15995,18.72196674,0.25263845,247.1915215,656.779
2B,Light,50,15997,18.7394954,0.252309054,246.9209577,657.704
2B,Light,50,15999,18.74058036,0.25251189,246.9508626,659.863
2B,Light,50,16001,18.77760821,0.252786435,246.789572,661.977
2B,Light,50,16003,18.83985425,0.252936979,246.4378792,663.341
2B,Light,50,16005,18.84848027,0.252818266,246.2786553,664.796
2B,Light,50,16007,18.87996853,0.252888515,246.0817982,666.819
2B,Light,50,16009,18.90506871,0.25329699,246.1305792,667.561
2B,Light,50,16011,18.89485553,0.253651205,246.3360558,669.844
2B,Light,50,16013,18.9069128,0.253635051,246.2219902,671.907
2B,Light,50,16015,18.93491014,0.253474231,245.9285237,673.633
2B,Light,50,16017,18.96878891,0.253678365,245.7725367,674.678
2B,Light,50,16019,18.99920427,0.255651931,246.4869777,676.718
2B,Light,50,16021,18.99842663,0.25753398,247.3222587,677.528
2B,Light,50,16023,19.01186424,0.257546892,247.2171807,679.712
2B,Light,50,16025,19.04170497,0.256782924,246.6587894,682.26
2B,Light,50,16027,19.04351441,0.256054694,246.3149718,683.218
2B,Light,50,16029,19.09488985,0.256107595,245.9575358,684.608
2B,Light,50,16031,19.12795476,0.256507553,245.8985769,686.655
2B,Light,50,16033,19.1078791,0.256634119,246.0746987,687.78
2B,Light,50,16035,19.14056445,0.25643751,245.7501173,689.723
2B,Light,50,16037,19.17151405,0.256221109,245.4183583,692.148
2B,Light,50,16039,19.1693112,0.256694654,245.6212472,694.234
2B,Light,50,16041,19.18692113,0.257177982,245.712494,694.611
2B,Light,50,16043,19.22356512,0.257004145,245.377866,696.62
2B,Light,50,16045,19.24496072,0.257257321,245.3350175,697.785
2B,Light,50,16047,19.26747078,0.257203806,245.112378,699.664
2B,Light,50,16049,19.27253575,0.256863844,244.9008696,702.154
2B,Light,50,16051,19.3153546,0.256881941,244.6002049,703.426
2B,Light,50,16053,19.32056923,0.257236353,244.7409304,704.799
2B,Light,50,16055,19.35374559,0.257401502,244.5609114,706.555
2B,Light,50,16057,19.40567826,0.257354058,244.1494045,708.928
2B,Light,50,16059,19.40374901,0.257521932,244.2316711,709.624
2B,Light,50,16061,19.45075078,0.257684581,243.9812887,712.103
2B,Light,50,16063,19.43319228,0.257938211,244.2054991,713.401
2B,Light,50,16065,19.43206754,0.258421472,244.4281043,714.697
2B,Light,50,16067,19.49368041,0.258265448,243.9221805,716.763
2B,Light,50,16069,19.51567075,0.258526483,243.8803728,717.591
2B,Light,50,16071,19.50717642,0.259112618,244.2000435,719.791
2B,Light,50,16073,19.51521824,0.258934864,244.046783,722.254
2B,Light,50,16075,19.57862051,0.258679781,243.479889,723.3
2B,Light,50,16077,19.60033719,0.259025107,243.4686196,724.669
2B,Light,50,16079,19.59321402,0.259169845,243.5580678,726.697
2B,Light,50,16081,19.61392525,0.259448215,243.5609014,727.577
2B,Light,50,16083,19.65721864,0.259975624,243.5231394,729.739
2B,Light,50,16085,19.64319088,0.261656964,244.3639614,732.201
2B,Light,50,16087,19.69631925,0.262955549,244.5796187,733.546
2B,Light,50,16089,19.72337743,0.262493047,244.179504,734.593
2B,Light,50,16091,19.70876963,0.262071023,244.0547464,736.603
2B,Light,50,16093,19.74222071,0.262071166,243.7876248,737.755
2B,Light,50,16095,19.76409684,0.262223922,243.6929687,739.713
2B,Light,50,16097,19.79697266,0.262131478,243.4062158,742.124
2B,Light,50,16099,19.80434404,0.262086902,243.3119577,743.488
2B,Light,50,16101,19.85470413,0.263458737,243.6216132,744.872
2B,Light,50,16103,19.84877384,0.265793639,244.7333233,746.626
2B,Light,50,16105,19.85552909,0.266806165,245.090746,747.731
2B,Light,50,16107,19.84640455,0.266012829,244.766551,749.648
2B,Light,50,16109,19.87384777,0.265264121,244.2142916,752.04
2B,Light,50,16111,19.91596538,0.264971815,243.8218454,753.425
2B,Light,50,16113,19.97415179,0.264832317,243.3680855,754.743
2B,Light,50,16115,19.98186255,0.265060182,243.3910526,756.503
2B,Light,50,16117,20.01052797,0.265146109,243.2086379,757.63
2B,Light,50,16119,20.0234617,0.265081074,243.0931368,759.881
2B,Light,50,16121,20.03932374,0.265294772,243.0910396,761.98
2B,Light,50,16123,20.05102056,0.265581544,243.1139535,763.414
2B,Light,50,16125,20.0614035,0.26599163,243.1923225,764.706
2B,Light,50,16127,20.0614871,0.26635643,243.3619465,766.865
2B,Light,50,16129,20.10637046,0.266570438,243.138488,767.689
2B,Light,50,16131,20.12359822,0.266815558,243.1240251,769.824
2B,Light,50,16133,20.12631146,0.26696586,243.1723575,772.062
2B,Light,50,16135,20.13800486,0.26716884,243.1833851,774.353
2B,Light,50,16137,20.13270383,0.267187841,243.2078927,774.741
2B,Light,50,16139,20.19437918,0.267158553,242.7829868,776.753
2B,Light,50,16141,20.24860753,0.26739527,242.5172904,777.575
2B,Light,50,16143,20.26066243,0.267839723,242.6061369,779.852
2B,Light,50,16145,20.26220341,0.268290084,242.7818173,781.922
2B,Light,50,16147,20.2911654,0.268442091,242.6645248,783.66
2B,Light,50,16149,20.29060507,0.268994248,242.9189069,784.646
2B,Light,50,16151,20.31737391,0.269832224,243.0895214,786.724
2B,Light,50,16153,20.35218967,0.270091999,242.9716714,787.895
2B,Light,50,16155,20.38333713,0.269704831,242.5872978,789.728
2B,Light,50,16157,20.35638489,0.269931714,242.8443965,792.158
2B,Light,50,16159,20.38835351,0.270419086,242.8289023,793.512
2B,Light,50,16161,20.4362173,0.271685487,243.0723875,794.585
2B,Light,50,16163,20.42346518,0.273451347,243.8878542,796.679
2B,Light,50,16165,20.41191992,0.274032846,244.1705392,797.764
2B,Light,50,16167,20.48287075,0.273538184,243.4853783,799.713
2B,Light,50,16169,20.52420719,0.274639508,243.7018002,802.067
2B,Light,50,16171,20.51791939,0.276682718,244.6139399,803.474
2B,Light,50,16173,20.52231384,0.277069991,244.7161252,804.863
2B,Light,50,16175,20.58505345,0.276196417,243.8963249,806.568
2B,Light,50,16177,20.60120561,0.275728276,243.5641416,807.68
2B,Light,50,16179,20.60194143,0.27516589,243.3323143,809.947
2B,Light,50,16181,20.58793548,0.275106772,243.4004047,812.009
2B,Light,50,16183,20.62357676,0.275189679,243.1670227,813.451
2B,Light,50,16185,20.66027803,0.275034208,242.8368001,814.826
2B,Light,50,16187,20.66569091,0.275031504,242.8073647,816.568
2B,Light,50,16189,20.70153196,0.275208476,242.6328987,817.628
2B,Light,50,16191,20.73184673,0.275622229,242.609335,819.831
2B,Light,50,16193,20.76758674,0.275809424,242.4279688,821.965
2B,Light,50,16195,20.77440647,0.275901769,242.3772175,823.288
2B,Light,50,16197,20.79612152,0.276587879,242.5309885,824.749
2B,Light,50,16199,20.8032461,0.277316575,242.8173202,826.759
2B,Light,50,16201,20.79571398,0.277126967,242.7465841,827.504
2B,Light,50,16203,20.84486943,0.277302609,242.4843904,829.823
2B,Light,50,16205,20.92102536,0.277716986,242.2014831,831.948
2B,Light,50,16207,20.90301228,0.277644509,242.2956099,833.669
